MAPPED_CUST_ID,FIRST_NAME,LAST_NAME,DATE_OF_BIRTH,AGE,EDUCATION,STATUS,MARITAL_STATUS,NO_OF_CHILDRENS,NO_OF_DEPENDENTS,HOUSE_OWNERSHIP,OCCUPATION,PURCHASE_HABITS_APPAREL,PURCHASE_HABITS_TRAVEL,PURCHASE_HABITS_FITNESS,PURCHASE_HABITS_COMPUTERS,PURCHASE_HABITS_FICTION,PURCHASE_HABITS_OTHERS
165190662824,KATHY,WATTS,348883200000,44,ASSOCIATE,UNEMPLOYED,WIDOWED,2,3,OTHER,AGENT,1,1,0,1,1,1
363000020540,EDDIE,JR.,952646400000,25,MASTER,RETIRED,MARRIED,0,1,RENT,AGENT,1,1,1,0,1,0
992822057192,ROCIO,NAJERA,-285724800000,64,MASTER,STUDENT,WIDOWED,0,1,MORTGAGE,AGENT,1,0,1,0,0,0
973428856900,JESSICA,TILSON,750643200000,31,MASTER,EMPLOYED,DIVORCED,2,3,OWN,AGENT,1,0,1,0,0,0
698431091499,KAYLAH,BRANCH,-91584000000,58,ASSOCIATE,RETIRED,DIVORCED,0,0,OTHER,AGENT,0,0,1,0,1,1
300005203871,NUVIA,BRADLEY,775958400000,31,BACHELOR,UNEMPLOYED,MARRIED,1,1,OTHER,AGENT,1,1,0,1,0,1
303009297398,TOMIKA,HENRY,634953600000,35,HIGH_SCHOOL,STUDENT,WIDOWED,2,2,OTHER,AGENT,1,1,0,1,1,1
870555020440,CHARLTON,MILLER,782611200000,30,MASTER,EMPLOYED,DIVORCED,3,4,MORTGAGE,ADJUSTER,1,0,1,0,0,0
385357345918,ELIZABETH,VELAZQUEZ,805161600000,30,MASTER,UNEMPLOYED,MARRIED,0,0,MORTGAGE,AGENT,1,1,1,0,0,1
627929136432,THI,PHAM,-218592000000,62,MASTER,EMPLOYED,SINGLE,0,1,OWN,AGENT,0,1,0,1,0,0
838202600692,MARK,HANSEN,201052800000,49,ASSOCIATE,STUDENT,MARRIED,2,2,MORTGAGE,AGENT,1,1,0,0,0,0
175805847276,MICHELE,SPENCER,717033600000,32,ASSOCIATE,UNEMPLOYED,DIVORCED,3,3,MORTGAGE,AGENT,0,1,0,0,1,0
495275379086,MARK,RICE,-122169600000,59,HIGH_SCHOOL,EMPLOYED,SINGLE,3,3,RENT,AGENT,1,0,1,0,1,0
421127191588,DOMINCK,IMPASTATO,499996800000,39,DOCTORATE,UNEMPLOYED,SINGLE,2,2,OWN,AGENT,1,1,1,1,1,0
224335746171,RICHARD,LIM,577756800000,37,BACHELOR,UNEMPLOYED,MARRIED,1,1,OTHER,AGENT,1,1,1,1,1,0
640486126939,CHRISTINA,HERNANDEZ,-235699200000,63,MASTER,EMPLOYED,SINGLE,3,3,RENT,AGENT,1,1,0,0,0,1
762541206975,JON,BLACKLOCK,-135388800000,59,BACHELOR,STUDENT,MARRIED,2,2,RENT,ADJUSTER,1,0,0,0,1,0
896314389982,HOLLIE,HOLMES,227318400000,48,MASTER,UNEMPLOYED,DIVORCED,3,3,RENT,AGENT,1,0,0,0,0,1
318167415519,KIRA,GREEN,719366400000,32,DOCTORATE,STUDENT,WIDOWED,2,2,MORTGAGE,AGENT,0,1,1,0,0,0
85469585599,HALLE,SWINNEY,-230774400000,62,BACHELOR,STUDENT,MARRIED,1,2,OWN,AGENT,1,0,1,0,1,0
286664165264,DAVID,JR,808012800000,30,MASTER,UNEMPLOYED,MARRIED,2,2,OWN,ADJUSTER,1,0,1,1,0,0
420087191426,RODNEY,HERRING,57110400000,53,BACHELOR,EMPLOYED,WIDOWED,2,2,OWN,AGENT,0,0,1,0,1,1
250373794664,IFEDAMOLA,ADISA,76809600000,53,DOCTORATE,RETIRED,WIDOWED,0,0,MORTGAGE,ADJUSTER,1,0,0,1,0,0
455657325863,BAILEY,HOWARD,858297600000,28,BACHELOR,EMPLOYED,DIVORCED,1,1,OWN,AGENT,0,0,0,0,1,0
554744024436,GRANT,SAUNDERS,-116208000000,59,MASTER,RETIRED,MARRIED,2,3,RENT,AGENT,1,1,0,1,0,1
888783569337,CHRISTOPHER,DINANNO,-83030400000,58,ASSOCIATE,UNEMPLOYED,SINGLE,3,3,RENT,ADJUSTER,1,0,0,0,1,1
958165798501,TAMMY,PALMER,810000000000,29,MASTER,EMPLOYED,WIDOWED,1,2,MORTGAGE,AGENT,1,0,0,0,0,0
891275083252,LINDA,MUMMERT,-12355200000,56,MASTER,RETIRED,DIVORCED,3,4,OTHER,AGENT,1,0,1,1,1,0
77114721580,JOHN,WHITE,673920000000,34,BACHELOR,RETIRED,SINGLE,3,3,MORTGAGE,AGENT,1,1,1,0,0,0
286677234854,JAMES,HOUSER,-691200000,55,ASSOCIATE,SELF_EMPLOYED,MARRIED,2,2,RENT,ADJUSTER,1,1,1,1,0,1
556309785473,CHELCI,JOHNSON,962236800000,25,MASTER,STUDENT,WIDOWED,2,3,OWN,AGENT,1,0,0,0,0,1
385253234939,TAMMY,HORN,-59443200000,57,DOCTORATE,RETIRED,SINGLE,0,0,OWN,AGENT,0,1,1,1,0,0
291371718296,GLENN,SNOGA,588729600000,36,ASSOCIATE,STUDENT,MARRIED,3,3,MORTGAGE,AGENT,0,0,1,0,0,1
9645827374,NINA,JORDAN,926726400000,26,MASTER,EMPLOYED,WIDOWED,2,2,OTHER,AGENT,0,1,1,1,1,0
599113798231,JARED,WINFIELD,596160000000,36,ASSOCIATE,STUDENT,MARRIED,1,1,MORTGAGE,AGENT,0,0,1,1,1,1
711590761815,RACQUEL,PROCTOR,587433600000,37,ASSOCIATE,UNEMPLOYED,MARRIED,2,2,OWN,ADJUSTER,1,0,0,1,1,1
310390253035,MYRIAM,TORRES,546220800000,38,MASTER,STUDENT,DIVORCED,0,1,MORTGAGE,AGENT,0,1,0,0,0,0
445690683887,KEVIN,REINERTH,-113443200000,59,ASSOCIATE,SELF_EMPLOYED,DIVORCED,3,3,RENT,ADJUSTER,0,0,0,0,1,0
844910977376,ASHLEY,SIGLER,640483200000,35,DOCTORATE,STUDENT,MARRIED,2,3,MORTGAGE,ADJUSTER,1,1,0,1,1,0
31922325317,BLANCA,MARTINEZ,574819200000,37,ASSOCIATE,STUDENT,SINGLE,1,2,RENT,BROKER,0,0,1,1,1,0
414218445813,RODOLFO,JR,-156643200000,60,ASSOCIATE,STUDENT,DIVORCED,0,1,OTHER,AGENT,1,1,0,0,0,1
407826676704,BRITTNEY,DAVISON,519004800000,39,BACHELOR,SELF_EMPLOYED,DIVORCED,3,4,RENT,ADJUSTER,1,1,1,0,0,0
760156336965,CLAUDIA,RODRIGUEZ,351043200000,44,MASTER,UNEMPLOYED,DIVORCED,3,3,OTHER,AGENT,1,0,0,0,1,0
144955823173,KAYLEE,DOHERTY,373507200000,43,MASTER,UNEMPLOYED,MARRIED,3,4,OWN,ADJUSTER,0,0,0,1,0,1
72722175543,JASON,LEE,856051200000,28,HIGH_SCHOOL,EMPLOYED,WIDOWED,3,3,OTHER,AGENT,0,1,0,1,1,1
537582335740,MARTIN,WILLIAMS,-65318400000,57,BACHELOR,RETIRED,WIDOWED,2,3,RENT,AGENT,1,0,1,1,0,1
826243372325,WENDY,REYES,529891200000,38,MASTER,SELF_EMPLOYED,DIVORCED,1,2,MORTGAGE,AGENT,1,1,1,1,1,0
44008759769,GODLOVE,BENJAMIN,-328492800000,66,BACHELOR,RETIRED,SINGLE,0,0,OWN,AGENT,1,1,0,0,0,1
478223528477,ALYSSA,MCDANIEL,87350400000,52,ASSOCIATE,RETIRED,WIDOWED,0,1,MORTGAGE,AGENT,0,0,0,0,0,0
852983810015,CHRISTOPHER,TRUTY,-101088000000,58,MASTER,STUDENT,DIVORCED,0,0,MORTGAGE,ADJUSTER,0,0,1,1,0,0
959743792468,AARON,SMITH,936662400000,25,DOCTORATE,STUDENT,MARRIED,0,1,RENT,AGENT,1,1,0,1,0,0
761486425205,ORAN,BELL,-86918400000,58,BACHELOR,EMPLOYED,DIVORCED,0,0,OTHER,ADJUSTER,1,1,0,1,1,1
89179174434,NICHOLAS,ROBERTO,122860800000,51,DOCTORATE,RETIRED,MARRIED,1,2,OTHER,AGENT,0,0,1,0,0,1
218799984533,SPENCER,MORELL,-175564800000,61,HIGH_SCHOOL,STUDENT,WIDOWED,3,3,OTHER,AGENT,1,0,0,0,1,1
279369385374,ANNA,CORRALES,893030400000,27,BACHELOR,SELF_EMPLOYED,SINGLE,0,0,RENT,AGENT,0,1,0,1,1,1
35645225470,PETER,CURNIN,-320716800000,65,BACHELOR,STUDENT,SINGLE,0,0,MORTGAGE,AGENT,1,0,1,1,1,1
467903214835,AUSTIN,ARMS,196214400000,49,BACHELOR,STUDENT,MARRIED,0,1,MORTGAGE,AGENT,0,1,1,0,1,1
458685468468,JAMES,HOWARD,-309139200000,65,MASTER,STUDENT,WIDOWED,3,3,MORTGAGE,AGENT,0,0,0,0,1,0
369603063295,JOHN,GUNDY,612057600000,36,HIGH_SCHOOL,EMPLOYED,MARRIED,1,1,OWN,AGENT,1,0,1,0,1,0
388190095183,HOWARD,LASHNER,149385600000,50,HIGH_SCHOOL,STUDENT,MARRIED,0,1,OWN,AGENT,1,1,1,0,1,1
625229040226,MARY,TINNICK,115776000000,51,DOCTORATE,SELF_EMPLOYED,SINGLE,3,3,RENT,ADJUSTER,1,0,1,1,1,1
39226119992,JACQUELINE,GONZALEZ,102643200000,52,HIGH_SCHOOL,EMPLOYED,MARRIED,3,4,MORTGAGE,AGENT,1,1,0,1,1,1
528111282457,LEA,JOHNSON,-301968000000,65,HIGH_SCHOOL,SELF_EMPLOYED,DIVORCED,0,1,RENT,ADJUSTER,0,0,1,1,0,0
542284132359,GEORGE,EZIGBO,-116985600000,59,BACHELOR,RETIRED,MARRIED,0,1,MORTGAGE,AGENT,1,0,1,0,0,0
362856938292,JOSELYN,MUNDO,805075200000,30,BACHELOR,UNEMPLOYED,WIDOWED,2,2,OTHER,AGENT,0,1,0,1,1,0
808525375261,MATTHEW,MCDONALD,-154310400000,60,BACHELOR,EMPLOYED,WIDOWED,1,1,OWN,AGENT,1,1,1,1,1,1
657848012055,THERMAN,CUNNINGHAM,923875200000,26,ASSOCIATE,UNEMPLOYED,MARRIED,3,4,OTHER,AGENT,0,1,1,0,1,0
255246747315,SUSAN,SMITH,-27734400000,56,ASSOCIATE,RETIRED,WIDOWED,3,4,MORTGAGE,ADJUSTER,1,1,1,0,0,0
919188839114,JUSTIN,HOWARD,-153360000000,60,ASSOCIATE,SELF_EMPLOYED,DIVORCED,1,2,RENT,AGENT,0,0,0,1,0,1
761334601088,JESELYN,TREJO,646963200000,35,DOCTORATE,SELF_EMPLOYED,SINGLE,2,3,MORTGAGE,AGENT,0,0,0,1,0,0
448817892852,JESSICA,LAVENDER,181267200000,49,HIGH_SCHOOL,RETIRED,DIVORCED,3,4,MORTGAGE,AGENT,0,1,1,1,0,1
461768474587,ERIN,DOBSON,839462400000,29,DOCTORATE,SELF_EMPLOYED,SINGLE,2,3,OWN,AGENT,1,1,1,1,1,1
379586606061,DEONTAE,THOMAS,101347200000,52,MASTER,UNEMPLOYED,WIDOWED,1,1,RENT,ADJUSTER,0,0,1,1,0,0
574261411315,WILLIAM,OTTENS,858470400000,28,BACHELOR,UNEMPLOYED,WIDOWED,0,0,OWN,AGENT,1,1,0,1,1,1
416139398998,NATASHA,JESUS,-33609600000,56,HIGH_SCHOOL,EMPLOYED,WIDOWED,2,3,OWN,AGENT,1,1,0,1,0,0
446541780720,BRITT,REESE,570931200000,37,BACHELOR,SELF_EMPLOYED,SINGLE,3,4,RENT,ADJUSTER,1,0,1,0,0,1
520859306499,NICOLE,DOSS,904348800000,26,DOCTORATE,STUDENT,MARRIED,3,3,OWN,ADJUSTER,0,1,1,1,0,1
564972539925,SHAKERIA,CHRISTIAN,311817600000,45,DOCTORATE,SELF_EMPLOYED,SINGLE,1,2,RENT,AGENT,0,0,0,1,0,1
959480209367,OMARI,SANDS,-360979200000,67,DOCTORATE,SELF_EMPLOYED,DIVORCED,1,1,OTHER,AGENT,0,0,0,0,1,0
513098948108,JACQUELINE,CANTRELL,213580800000,48,BACHELOR,SELF_EMPLOYED,MARRIED,3,3,MORTGAGE,AGENT,1,0,1,0,1,0
732566659514,JOSEPH,AMATO,622598400000,35,BACHELOR,UNEMPLOYED,MARRIED,3,4,OTHER,AGENT,0,1,0,0,0,0
715455368296,DAPHNE,BOYLE,850176000000,28,DOCTORATE,SELF_EMPLOYED,WIDOWED,2,2,OTHER,AGENT,1,1,0,1,0,0
639413395994,ANITA,JONES-HINES,837820800000,29,ASSOCIATE,STUDENT,DIVORCED,2,3,OTHER,AGENT,0,0,1,0,1,1
419658197486,PATRICK,RILEY,591580800000,36,HIGH_SCHOOL,SELF_EMPLOYED,DIVORCED,3,4,OWN,AGENT,1,0,1,0,0,1
712136073746,SHERRI,PIERCE,520041600000,39,DOCTORATE,STUDENT,MARRIED,2,2,OWN,AGENT,1,0,1,0,1,0
802630098,BRYAN,ATWOOD,105580800000,52,DOCTORATE,UNEMPLOYED,MARRIED,0,1,OTHER,AGENT,1,1,1,1,1,0
427697700591,NOAH,BRINKMAN,-178675200000,61,ASSOCIATE,STUDENT,WIDOWED,2,2,MORTGAGE,AGENT,1,0,1,1,1,0
521650113635,JOHN,ARENDS,247968000000,47,MASTER,SELF_EMPLOYED,WIDOWED,1,2,OTHER,AGENT,0,1,0,0,1,0
218536787578,KAREN,VALERA,808531200000,30,MASTER,SELF_EMPLOYED,WIDOWED,3,4,RENT,ADJUSTER,1,1,1,0,1,0
724666396585,LINDSEY,GUEVARA,413424000000,42,ASSOCIATE,EMPLOYED,SINGLE,0,1,OWN,ADJUSTER,1,1,0,1,0,1
169378429346,JOHN,WOODFIN,-119404800000,59,ASSOCIATE,STUDENT,MARRIED,2,3,OWN,AGENT,0,1,0,0,1,1
758842705127,MARTHA,BENITEZ,513993600000,39,DOCTORATE,STUDENT,WIDOWED,3,3,OWN,AGENT,1,1,1,0,0,1
621352101517,ALBERT,LIM,-159062400000,60,BACHELOR,RETIRED,WIDOWED,0,1,OWN,AGENT,0,0,1,0,1,0
753863911807,STEPHANIE,THOMAS,425520000000,42,HIGH_SCHOOL,RETIRED,SINGLE,3,3,RENT,AGENT,1,1,1,0,0,1
620016158414,MAKAYLA,FAULK,869443200000,28,ASSOCIATE,UNEMPLOYED,WIDOWED,2,3,OTHER,AGENT,1,0,0,1,0,1
737200156099,CONNIE,KIDD,-221875200000,62,ASSOCIATE,EMPLOYED,DIVORCED,3,3,MORTGAGE,AGENT,0,0,1,0,1,1
98996936954,KATRINA,CITIZEN,-181699200000,61,BACHELOR,RETIRED,DIVORCED,2,2,OWN,AGENT,0,1,1,0,1,1
21199264812,NIKOLE,HYETT-SCHNELL,379555200000,43,MASTER,SELF_EMPLOYED,SINGLE,3,3,OTHER,AGENT,0,0,1,0,1,1
200716834417,DANIEL,DALENE,8208000000,55,ASSOCIATE,STUDENT,WIDOWED,2,3,OTHER,ADJUSTER,0,0,1,0,1,0
51387561390,DONALD,CHASE,517363200000,39,ASSOCIATE,RETIRED,WIDOWED,2,2,OTHER,AGENT,0,0,0,0,0,1
360143825793,CHUKWUDUM,ANYA,835401600000,29,MASTER,RETIRED,WIDOWED,2,2,MORTGAGE,AGENT,1,1,1,0,1,0
780239309216,TONY,DUBOSE,297216000000,46,BACHELOR,SELF_EMPLOYED,SINGLE,3,3,RENT,AGENT,1,0,1,1,1,1
898005728734,STACY,NELSON,517017600000,39,MASTER,UNEMPLOYED,DIVORCED,3,4,MORTGAGE,AGENT,0,0,1,1,1,0
436899913954,RAY,LANTRIP,-154137600000,60,ASSOCIATE,STUDENT,SINGLE,1,1,OTHER,AGENT,0,0,1,0,0,0
807128301503,DAYANA,VALLES,73526400000,53,BACHELOR,EMPLOYED,DIVORCED,0,0,OWN,AGENT,0,0,1,0,1,1
859869456915,JEFFREY,MEYERS,-167961600000,60,HIGH_SCHOOL,UNEMPLOYED,SINGLE,0,1,OWN,AGENT,0,1,0,0,0,1
275223323344,EDWIN,RESTREPO,181526400000,49,ASSOCIATE,RETIRED,WIDOWED,3,3,MORTGAGE,AGENT,0,1,1,0,1,0
643987121873,NICHOLE,LOMBARDO,-179020800000,61,ASSOCIATE,UNEMPLOYED,MARRIED,2,3,MORTGAGE,ADJUSTER,1,0,1,1,0,0
856853591426,MATTHEW,GOLDEN,68601600000,53,MASTER,SELF_EMPLOYED,WIDOWED,3,4,RENT,AGENT,0,1,0,0,1,1
956765782090,GWENDOLYN,SWICK,418262400000,42,BACHELOR,SELF_EMPLOYED,SINGLE,2,3,OTHER,AGENT,1,1,1,0,1,0
387217578777,KYLE,MURPHY,396576000000,43,HIGH_SCHOOL,EMPLOYED,MARRIED,1,2,MORTGAGE,AGENT,1,0,1,0,1,1
914704965878,DAVID,SAVINO,-106444800000,58,MASTER,RETIRED,MARRIED,1,2,OTHER,ADJUSTER,1,0,0,0,1,1
161051332712,BRITT,ESTER,3456000000,55,HIGH_SCHOOL,RETIRED,WIDOWED,2,3,OWN,AGENT,0,1,0,1,0,0
990778703726,RANITA,MCLENDON,793929600000,30,DOCTORATE,EMPLOYED,DIVORCED,3,4,RENT,AGENT,1,1,0,1,1,0
352115120390,PHONG,DANG,58060800000,53,HIGH_SCHOOL,STUDENT,SINGLE,2,2,RENT,AGENT,0,1,1,0,1,1
753281906193,BRETT,BUSSARD,560649600000,37,ASSOCIATE,EMPLOYED,SINGLE,2,3,MORTGAGE,ADJUSTER,1,1,1,1,0,0
503207192394,CYNTHIA,MONCADA,289094400000,46,ASSOCIATE,UNEMPLOYED,SINGLE,1,1,RENT,AGENT,0,1,0,0,1,0
676630025676,KEVIN,MCDONALD,-159580800000,60,MASTER,EMPLOYED,WIDOWED,1,1,MORTGAGE,AGENT,0,0,0,1,0,0
613384420051,ENELESI,DAHN,-198806400000,61,MASTER,UNEMPLOYED,WIDOWED,1,2,RENT,AGENT,1,0,0,1,1,1
182538858796,KEVIN,HAYES,-344563200000,66,MASTER,RETIRED,MARRIED,0,0,OTHER,ADJUSTER,0,1,1,0,0,0
485919943930,YANZHU,WU,130896000000,51,ASSOCIATE,STUDENT,MARRIED,2,3,RENT,AGENT,0,0,0,1,0,1
867084603075,BRENDAN,TOONE,512006400000,39,HIGH_SCHOOL,SELF_EMPLOYED,DIVORCED,2,2,RENT,AGENT,1,0,1,0,0,0
610343341026,DIDEROT,SAINTILUS,582422400000,37,DOCTORATE,RETIRED,SINGLE,2,2,RENT,AGENT,1,0,1,0,0,1
626079422605,RYAN,WATTS,-364521600000,67,HIGH_SCHOOL,RETIRED,SINGLE,2,3,MORTGAGE,ADJUSTER,1,1,0,1,1,0
797710356745,PETER,CADE,40608000000,54,HIGH_SCHOOL,EMPLOYED,DIVORCED,1,2,RENT,ADJUSTER,0,1,0,1,0,0
424183628132,JUSTIN,CARL,375926400000,43,DOCTORATE,UNEMPLOYED,SINGLE,0,1,OWN,ADJUSTER,0,0,0,0,0,0
66169339659,LORI,GRAY,792028800000,30,MASTER,UNEMPLOYED,WIDOWED,3,3,OTHER,AGENT,1,0,1,0,1,1
458829719244,DEVANNY,DORELIEN,-103420800000,58,HIGH_SCHOOL,STUDENT,WIDOWED,3,4,OWN,ADJUSTER,0,1,1,1,0,0
269449847405,MARANG,WEBB,635472000000,35,DOCTORATE,EMPLOYED,DIVORCED,3,4,MORTGAGE,AGENT,0,1,0,1,0,0
433434539299,JOSEPH,MASSARO,-331084800000,66,HIGH_SCHOOL,RETIRED,SINGLE,1,1,MORTGAGE,AGENT,1,0,0,0,0,0
532066592278,WAYNE,STASCHKE,597801600000,36,DOCTORATE,STUDENT,MARRIED,2,3,MORTGAGE,AGENT,0,1,1,0,0,0
552174019493,BIANCA,SANTIAGO,-365299200000,67,ASSOCIATE,UNEMPLOYED,SINGLE,1,2,OWN,ADJUSTER,0,1,0,1,0,1
369281740774,MONA,MORRIS,6998400000,55,HIGH_SCHOOL,STUDENT,WIDOWED,2,3,OWN,AGENT,0,1,0,0,1,1
44483606280,JOYCE,ROSS,764985600000,31,HIGH_SCHOOL,UNEMPLOYED,SINGLE,2,3,MORTGAGE,AGENT,1,0,1,0,1,1
559872016647,YADIRA,LOPEZ,-158716800000,60,ASSOCIATE,EMPLOYED,MARRIED,3,4,OWN,AGENT,1,0,1,0,0,1
550007439713,SHERI,JOHNSON,221443200000,48,MASTER,UNEMPLOYED,SINGLE,1,2,RENT,AGENT,0,1,0,0,1,1
545202834414,ASHLEY,WILLIAMS,903571200000,26,HIGH_SCHOOL,EMPLOYED,SINGLE,1,2,MORTGAGE,ADJUSTER,0,0,0,0,0,0
48377393255,CODY,DECK,777427200000,30,MASTER,EMPLOYED,SINGLE,0,0,OWN,AGENT,0,1,0,0,0,1
582019458369,GRACIELA,BRYAN,-320198400000,65,HIGH_SCHOOL,EMPLOYED,WIDOWED,2,2,OTHER,AGENT,1,1,1,0,1,1
532205420207,CAMILLE,LOGOTHETIS,304387200000,45,BACHELOR,STUDENT,MARRIED,1,1,MORTGAGE,AGENT,0,0,1,1,1,0
776071359739,JOHN,SR,379296000000,43,BACHELOR,SELF_EMPLOYED,SINGLE,2,2,MORTGAGE,AGENT,1,0,0,0,1,1
128588076061,ANTONIO,CALDERON,694051200000,33,DOCTORATE,SELF_EMPLOYED,SINGLE,3,3,OWN,AGENT,0,0,1,1,0,1
251739036623,GEORGE,JR,801446400000,30,ASSOCIATE,UNEMPLOYED,MARRIED,0,1,RENT,AGENT,1,1,1,0,1,1
437226561956,DEBORAH,MORGAN,213321600000,48,HIGH_SCHOOL,EMPLOYED,WIDOWED,1,1,OTHER,AGENT,1,0,1,0,0,0
150697884873,TERRY,CRAWFORD,420940800000,42,ASSOCIATE,EMPLOYED,DIVORCED,0,0,RENT,AGENT,0,1,0,1,0,0
346734419175,VANCE,GRAFF,245980800000,47,ASSOCIATE,SELF_EMPLOYED,DIVORCED,3,4,MORTGAGE,ADJUSTER,0,0,0,0,1,1
932017011808,MEAGAN,RICHARDS,-27043200000,56,ASSOCIATE,SELF_EMPLOYED,SINGLE,2,2,OTHER,AGENT,1,0,1,0,1,1
173273172270,HUNTER,SMITH,-86745600000,58,BACHELOR,STUDENT,WIDOWED,3,4,OTHER,AGENT,1,1,1,0,1,0
248679273520,JESSICA,SCHMITZ,477532800000,40,BACHELOR,UNEMPLOYED,DIVORCED,2,3,OWN,AGENT,1,0,1,0,1,0
28516157960,ANA,PAREDES,-58492800000,57,ASSOCIATE,STUDENT,WIDOWED,3,4,MORTGAGE,AGENT,0,0,0,1,1,1
876567349231,DALTON,PIPES,-243043200000,63,MASTER,RETIRED,DIVORCED,0,1,OWN,AGENT,1,1,0,1,0,1
375914159787,MONICA,FOWLER,465955200000,40,DOCTORATE,UNEMPLOYED,MARRIED,3,4,OWN,AGENT,0,1,1,1,1,1
743256757879,HECTOR,VAZQUEZ,167443200000,50,HIGH_SCHOOL,RETIRED,MARRIED,2,2,OWN,AGENT,0,1,0,0,0,1
712425451116,TAYLOR,MOSLEY,141868800000,51,MASTER,SELF_EMPLOYED,SINGLE,1,2,OWN,AGENT,1,0,1,1,1,1
115147534215,JONATHAN,SCOTT,-84585600000,58,DOCTORATE,STUDENT,SINGLE,3,3,OTHER,AGENT,0,0,1,0,1,0
749805646119,KENLEE,KRUSE,49939200000,54,ASSOCIATE,RETIRED,SINGLE,0,0,RENT,ADJUSTER,0,1,0,1,1,0
292468306094,KELLY,CHENG,1296000000,55,MASTER,STUDENT,WIDOWED,2,2,MORTGAGE,AGENT,1,1,1,1,1,1
875006624547,DONALD,WILSON,894499200000,27,MASTER,STUDENT,WIDOWED,2,2,OTHER,AGENT,1,0,1,1,1,1
451774500096,HERBERT,PHILLIPS,545184000000,38,DOCTORATE,UNEMPLOYED,SINGLE,3,4,RENT,AGENT,0,1,0,1,1,0
156899343898,KHALIL,THOMAS,351475200000,44,ASSOCIATE,STUDENT,DIVORCED,0,1,MORTGAGE,ADJUSTER,1,1,1,1,1,1
61801328221,THOMAS,DOHERTY,28684800000,54,MASTER,STUDENT,SINGLE,1,1,OWN,AGENT,0,1,0,1,0,1
800479928503,EDNA,THOMPSEN,384307200000,43,HIGH_SCHOOL,SELF_EMPLOYED,SINGLE,0,1,RENT,AGENT,0,1,1,0,0,0
320949390250,CORWYN,DEMPSEY,433036800000,41,ASSOCIATE,RETIRED,DIVORCED,2,2,OWN,ADJUSTER,0,1,0,1,1,1
240405821867,MERRITT,RUNDELL,125107200000,51,BACHELOR,RETIRED,DIVORCED,0,1,RENT,ADJUSTER,1,0,1,1,1,0
639685603121,JOCELYN,KEETON,-23328000000,56,BACHELOR,SELF_EMPLOYED,MARRIED,1,2,OWN,AGENT,0,0,0,0,1,0
318299556497,JOE,HINES,851040000000,28,BACHELOR,RETIRED,DIVORCED,1,1,MORTGAGE,AGENT,1,0,0,0,1,1
151243049096,JARRA,LAWRENCE,620524800000,35,HIGH_SCHOOL,STUDENT,WIDOWED,1,1,RENT,AGENT,1,1,1,0,0,1
662290219665,CONNER,CONTRERAS,808099200000,30,MASTER,EMPLOYED,WIDOWED,1,2,OWN,AGENT,0,1,0,1,1,1
875130557175,ROLAND,RICHARDSON,-149990400000,60,BACHELOR,EMPLOYED,SINGLE,0,0,RENT,ADJUSTER,0,0,0,0,1,1
501136610032,TABATHA,WARD,970617600000,24,BACHELOR,RETIRED,SINGLE,3,4,OWN,AGENT,1,0,1,0,0,0
463560905780,HALEY,TRAWICK,961977600000,25,MASTER,UNEMPLOYED,SINGLE,0,1,OTHER,ADJUSTER,0,1,0,0,1,1
672989169230,BRADLEY,TAMKIN,-11318400000,55,HIGH_SCHOOL,EMPLOYED,DIVORCED,0,0,MORTGAGE,AGENT,1,0,1,1,0,1
33068871100,KHALEEQ,EVERETT,-149990400000,60,DOCTORATE,STUDENT,SINGLE,3,4,OTHER,AGENT,0,0,1,1,0,1
350047717641,WILLIAM,RATHMAN,-233366400000,63,ASSOCIATE,RETIRED,DIVORCED,0,1,MORTGAGE,AGENT,0,1,0,0,1,1
514501045297,BRITTANY,BROOKS,680400000000,34,DOCTORATE,RETIRED,WIDOWED,2,2,OTHER,AGENT,1,1,1,1,1,1
489289417372,CLARA,ANYASO,-374198400000,67,BACHELOR,UNEMPLOYED,MARRIED,3,4,RENT,AGENT,1,0,0,1,1,0
738817257381,COLIN,TOWNSEND,879033600000,27,MASTER,SELF_EMPLOYED,WIDOWED,3,4,OWN,AGENT,1,0,0,1,1,1
86955243274,DANIEL,OSENI,240105600000,48,BACHELOR,STUDENT,DIVORCED,2,2,OWN,AGENT,1,0,0,1,0,1
217116175808,KADEN,ROBERTS,583286400000,37,MASTER,EMPLOYED,DIVORCED,3,3,OTHER,AGENT,1,0,0,1,0,1
872442238910,KAREN,DAVEY,494208000000,39,ASSOCIATE,STUDENT,SINGLE,1,1,OTHER,AGENT,1,1,1,1,0,1
945606921596,JOHN,WALTER,595296000000,36,MASTER,STUDENT,WIDOWED,1,1,MORTGAGE,AGENT,0,1,1,0,0,0
432747980012,SANDY,STECKLING,-266457600000,64,DOCTORATE,EMPLOYED,DIVORCED,3,4,OWN,AGENT,1,0,0,0,1,1
426568196561,ANDREW,LOPEZ,308361600000,45,MASTER,RETIRED,WIDOWED,1,2,OWN,AGENT,0,0,1,1,1,1
584967813719,CARLOS,ORELLANA,482112000000,40,BACHELOR,SELF_EMPLOYED,MARRIED,1,1,OWN,AGENT,0,1,0,0,0,1
743099677415,RYAN,CLODFELTER,-155692800000,60,BACHELOR,RETIRED,MARRIED,3,3,MORTGAGE,AGENT,1,0,1,1,0,0
99539244993,JAQUELINE,COOK,-130032000000,59,MASTER,SELF_EMPLOYED,DIVORCED,0,1,OWN,ADJUSTER,1,1,1,1,1,0
