CUST_ID,GENDER,ADDRESS,EMAIL_ID,STATE,ZIP,FIRST_NAME,LAST_NAME,TENURE_YEARS,AGE,EDUCATION_STATUS,MARITAL_STATUS,NO_OF_CHILDRENS,NO_OF_DEPENDENTS,HOUSE_OWNERSHIP,OCCUPATION,PURCHASE_HABITS_APPAREL,NPS_FEEDBACK,NPS_SCORE,NO_OF_UNIQUE_POLICIES_SOLD_LAST_12_MONTHS
42261277501,F,4601 Maple Way HIGH BRIDGE,julie.levine@outlook.com,NJ,08829,JULIE,LEVINE,1,63,MASTER,SINGLE,0,1,MORTGAGE,ADJUSTER,1,Reliable products at a fair price; I’m satisfied.,10,8
231217751924,M,3024 Meadow Ave CONROE,jose.correa@hotmail.com,TX,77301,JOSE,CORREA,0,42,MASTER,MARRIED,1,1,MORTGAGE,AGENT,0,"Experience was fine, nothing exceptional.",7,6
335723856058,F,6158 Sunset Rd MAYFIELD VILLAGE,judy.williams@example.com,OH,441431589,JUDY,WILLIAMS,3,44,MASTER,DIVORCED,2,3,RENT,ADJUSTER,1,Communication is fair; some steps could be simpler.,7,15
121611597272,F,6372 Pine Ter AUSTIN,sam.webb@hotmail.com,TX,787176213,SAM,WEBB,13,50,MASTER,WIDOWED,2,2,OTHER,AGENT,0,Hard to reach anyone who could actually help.,1,6
471745244836,M,2936 Maple Ln CROSSVILLE,sabrina.kinder@example.com,TN,385550654,SABRINA,KINDER,18,43,DOCTORATE,SINGLE,2,2,OTHER,AGENT,1,Coverage is acceptable for the price point.,7,4
415322208589,M,689 Elm Ct SUGAR LAND,manuel.lopez@outlook.com,TX,77479,MANUEL,LOPEZ,3,48,HIGH_SCHOOL,SINGLE,2,3,OWN,ADJUSTER,0,Service was slow and the experience was frustrating.,3,7
537787782794,M,894 Meadow Ave AUSTIN,melissa.guerra@hotmail.com,TX,787572905,MELISSA,GUERRA,7,51,DOCTORATE,WIDOWED,3,3,OTHER,AGENT,1,Hard to reach anyone who could actually help.,2,7
626653144757,M,1857 Pine Dr SHAWNEE MISSION,michele.wolf@gmail.com,KS,662011405,MICHELE,WOLF,16,48,DOCTORATE,WIDOWED,3,3,MORTGAGE,ADJUSTER,0,Reliable products at a fair price; I’m satisfied.,9,4
564099674154,F,5254 Chestnut Ave GETZVILLE,stephanie.walczyk@yahoo.com,NY,140681606,STEPHANIE,WALCZYK,17,47,MASTER,MARRIED,1,1,OTHER,AGENT,0,Service was slow and the experience was frustrating.,3,7
587598064692,F,7792 River Ter DALLAS,terri.martin@yahoo.com,TX,75233,TERRI,MARTIN,2,63,BACHELOR,WIDOWED,3,3,OTHER,AGENT,1,Reliable products at a fair price; I’m satisfied.,10,1
707318870008,F,5108 Sunset Rd MOBILE,andrea.mccants@example.com,AL,36605,ANDREA,MCCANTS,17,64,BACHELOR,DIVORCED,0,1,MORTGAGE,ADJUSTER,0,Hard to reach anyone who could actually help.,5,10
687103133737,M,5837 Ash Dr SAN ANTONIO,robert.lopez@outlook.com,TX,78217,ROBERT,LOPEZ,7,49,HIGH_SCHOOL,DIVORCED,1,1,OTHER,ADJUSTER,1,"Professional team, smooth process from start to finish.",10,18
14703709230,M,4330 Oak Pl LITTLE ELM,dorothy.umanzor@yahoo.com,TX,750684670,DOROTHY,UMANZOR,13,52,BACHELOR,WIDOWED,2,2,MORTGAGE,AGENT,0,"Experience was fine, nothing exceptional.",7,10
394646134125,M,4225 Oak Blvd PLANO,robert.izlar@mail.com,TX,750253777,ROBERT,IZLAR,1,29,BACHELOR,WIDOWED,3,4,RENT,AGENT,0,Great value and fast claims support.,9,6
568895900479,M,5579 Elm Ct TALLAHASSEE,crystal.hansen@outlook.com,FL,32301,CRYSTAL,HANSEN,12,30,MASTER,WIDOWED,1,2,RENT,AGENT,1,Claims process is confusing and took too long.,2,1
204037957990,M,2090 Lake Pl BROOKSHIRE,laura.escalon@example.com,TX,77423,LAURA,ESCALON,8,52,BACHELOR,WIDOWED,2,3,OWN,AGENT,0,"Professional team, smooth process from start to finish.",10,9
400206888952,M,1052 Ash Ter FLUSHING,jordan.pollard@example.com,MI,484331786,JORDAN,POLLARD,20,39,ASSOCIATE,MARRIED,3,3,RENT,AGENT,1,Service was slow and the experience was frustrating.,6,5
358240672774,F,1874 Elm Ave CLYDE,christopher.vaughan@example.com,TX,795104014,CHRISTOPHER,VAUGHAN,0,53,MASTER,MARRIED,2,2,MORTGAGE,AGENT,0,"Experience was fine, nothing exceptional.",8,10
563304544056,F,7156 Birch Ln BOSTON,kateysue.harris@yahoo.com,MA,021165066,KATEYSUE,HARRIS,7,46,ASSOCIATE,MARRIED,1,1,OWN,ADJUSTER,1,Service was slow and the experience was frustrating.,0,7
149964185348,M,2448 Spruce Rd HOUSTON,nelly.ibarra@hotmail.com,TX,770493425,NELLY,IBARRA,15,49,DOCTORATE,MARRIED,1,1,OWN,AGENT,1,Service was slow and the experience was frustrating.,4,10
787942453300,F,4400 Lake Pl LAS VEGAS,elizabeth.peraza@example.com,NV,891302146,ELIZABETH,PERAZA,7,42,BACHELOR,MARRIED,2,3,OWN,AGENT,0,Hard to reach anyone who could actually help.,5,10
161266272383,M,6483 Spruce St SAN ANTONIO,gary.uyemura@gmail.com,TX,78247,GARY,UYEMURA,3,44,ASSOCIATE,DIVORCED,3,3,MORTGAGE,AGENT,1,Coverage is acceptable for the price point.,8,11
862621841409,M,2509 Chestnut Ct MISSOURI CITY,sebastian.george@mail.com,TX,77459,SEBASTIAN,GEORGE,5,61,DOCTORATE,DIVORCED,3,3,MORTGAGE,AGENT,0,Excellent service and clear communication—highly recommend.,10,6
564263432193,F,8293 Cedar St ORANGE CITY,alex.hazel@mail.com,FL,32763,ALEX,HAZEL,17,45,DOCTORATE,SINGLE,1,1,OTHER,ADJUSTER,0,Service was slow and the experience was frustrating.,6,7
537242206434,F,4534 Chestnut Ave LAFAYETTE,eric.leblanc@yahoo.com,LA,705086667,ERIC,LEBLANC,2,35,ASSOCIATE,WIDOWED,2,2,OTHER,AGENT,0,Claims process is confusing and took too long.,3,1
88201619098,F,8198 Sunset Rd SCHERTZ,aisha.anderson@example.com,TX,78154,AISHA,ANDERSON,1,31,MASTER,MARRIED,2,3,MORTGAGE,ADJUSTER,0,Service was slow and the experience was frustrating.,0,7
322262795334,F,2434 Chestnut Ave CONROE,monica.rodriguez@yahoo.com,TX,773857331,MONICA,RODRIGUEZ,1,56,ASSOCIATE,WIDOWED,0,1,MORTGAGE,AGENT,0,I felt pressured into products that weren’t a good fit.,5,5
644203201206,F,4306 Birch Ln CLEVELAND,jaqueline.castellanos@yahoo.com,TX,77327,JAQUELINE,CASTELLANOS,20,39,BACHELOR,MARRIED,1,2,OTHER,AGENT,1,"Professional team, smooth process from start to finish.",9,12
67566960371,M,471 Hill Way TAMPA,keith.willett@gmail.com,FL,33602,KEITH,WILLETT,6,53,DOCTORATE,MARRIED,0,0,OWN,AGENT,0,Products are decent; service quality varies by rep.,7,3
787312942806,M,7906 Birch Ln HOUSTON,fiore.rangel@yahoo.com,TX,77043,FIORE,RANGEL,7,41,BACHELOR,WIDOWED,2,3,MORTGAGE,ADJUSTER,0,I felt pressured into products that weren’t a good fit.,2,7
179963707707,M,4807 River Dr ORLANDO,shaneiri.matos@mail.com,FL,328356287,SHANEIRI,MATOS,17,45,BACHELOR,MARRIED,1,2,OTHER,AGENT,0,"Experience was fine, nothing exceptional.",8,15
811292225263,M,5363 Sunset St CYPRESS,shakeel.kazmi@outlook.com,TX,77433,SHAKEEL,KAZMI,17,62,HIGH_SCHOOL,DIVORCED,0,0,OTHER,AGENT,1,Reliable products at a fair price; I’m satisfied.,9,6
689809213011,F,1111 Birch Way IONA,richard.drisko@mail.com,ID,834270667,RICHARD,DRISKO,11,59,BACHELOR,MARRIED,0,0,MORTGAGE,AGENT,0,Service was slow and the experience was frustrating.,0,7
158170664688,M,2788 Cedar Rd CONSHOHOCKEN,michael.defillipo@yahoo.com,PA,194282083,MICHAEL,DEFILLIPO,15,66,ASSOCIATE,WIDOWED,1,1,MORTGAGE,AGENT,1,Communication is fair; some steps could be simpler.,8,4
467027770888,M,4988 Sunset Rd MONTGOMERY,marquisha.gonzalez@example.com,IL,605383446,MARQUISHA,GONZALEZ,0,43,HIGH_SCHOOL,SINGLE,2,3,MORTGAGE,AGENT,1,Reliable products at a fair price; I’m satisfied.,9,12
216353365133,F,7233 Spruce St TAMPA,jacquelyn.levay@gmail.com,FL,33603,JACQUELYN,LEVAY,4,42,ASSOCIATE,WIDOWED,3,3,RENT,AGENT,1,Excellent service and clear communication—highly recommend.,9,4
737560325779,F,2879 Elm Ct AUSTIN,karen.pierce@outlook.com,TX,78748,KAREN,PIERCE,6,49,HIGH_SCHOOL,DIVORCED,2,3,OTHER,AGENT,0,Service was slow and the experience was frustrating.,4,10
317441898934,F,1034 Elm Ave SOUTH SAN FRANCISCO,anthony.gemmato@example.com,CA,940807333,ANTHONY,GEMMATO,1,40,ASSOCIATE,WIDOWED,3,4,RENT,AGENT,1,I felt pressured into products that weren’t a good fit.,6,10
409853386131,F,1231 Birch Way CARLSBAD,joseph.kirchner@mail.com,CA,920095821,JOSEPH,KIRCHNER,9,51,HIGH_SCHOOL,DIVORCED,0,0,OWN,AGENT,1,Products are decent; service quality varies by rep.,7,6
427562081380,M,8480 Lake Pl FORT WORTH,akoua.djondo@example.com,TX,76179,AKOUA,DJONDO,17,53,DOCTORATE,WIDOWED,2,3,OWN,AGENT,0,Claims process is confusing and took too long.,3,7
868553269711,F,7811 Maple Way IRMA,elizabeth.iattoni@outlook.com,WI,54442,ELIZABETH,IATTONI,8,38,HIGH_SCHOOL,DIVORCED,1,2,RENT,AGENT,1,"Professional team, smooth process from start to finish.",10,14
338916778243,M,7343 Sunset St LAKELAND,sarah.mccomas@outlook.com,FL,338124162,SARAH,MCCOMAS,1,47,HIGH_SCHOOL,MARRIED,0,0,RENT,AGENT,0,Great value and fast claims support.,10,19
952069044729,M,3829 Chestnut Ct LAFAYETTE,andrea.wofford@mail.com,LA,70503,ANDREA,WOFFORD,18,42,BACHELOR,MARRIED,1,1,OWN,AGENT,1,Reliable products at a fair price; I’m satisfied.,10,3
826763357113,F,2213 Sunset St HOUSTON,sheilla.kemei@outlook.com,TX,77056,SHEILLA,KEMEI,15,37,ASSOCIATE,MARRIED,3,3,RENT,AGENT,0,I felt pressured into products that weren’t a good fit.,2,7
425482274151,M,2251 Birch Way SYRACUSE,patrick.winkler@mail.com,NY,13215,PATRICK,WINKLER,1,27,HIGH_SCHOOL,MARRIED,3,3,MORTGAGE,ADJUSTER,0,Great value and fast claims support.,9,19
357840819869,F,969 Meadow Ct COLORADO SPRINGS,sifah.asaba@gmail.com,CO,80920,SIFAH,ASABA,19,41,MASTER,WIDOWED,3,4,OTHER,AGENT,1,Easy to work with; I feel well covered.,10,8
447408978465,F,6565 Oak Blvd MESA,jose.median@mail.com,AZ,85212,JOSE,MEDIAN,0,30,BACHELOR,MARRIED,0,0,OWN,ADJUSTER,0,Premiums keep rising while support is unresponsive.,3,7
131628320492,F,8592 Pine Ter NEW ORLEANS,jerriona.mcdaniels@hotmail.com,LA,70117,JERRIONA,MCDANIELS,18,63,BACHELOR,MARRIED,3,4,MORTGAGE,ADJUSTER,1,Coverage is acceptable for the price point.,8,6
963370923385,M,6485 Lake Blvd CANYON,ryan.butler@outlook.com,TX,790155620,RYAN,BUTLER,4,46,BACHELOR,MARRIED,0,1,OTHER,AGENT,0,Hard to reach anyone who could actually help.,1,7
918923790395,F,3495 Willow Blvd CINCINNATI,robert.walker@gmail.com,OH,452402825,ROBERT,WALKER,6,59,MASTER,MARRIED,3,4,OWN,AGENT,0,Reliable products at a fair price; I’m satisfied.,10,17
875517639916,F,7016 Maple Ln INDIANAPOLIS,christy.carlisle@example.com,IN,462245504,CHRISTY,CARLISLE,6,63,DOCTORATE,SINGLE,0,0,RENT,AGENT,1,Hard to reach anyone who could actually help.,2,7
287876544081,M,6181 Birch Way HOWEY IN THE HILLS,dennis.lyons@mail.com,FL,34737,DENNIS,LYONS,1,25,MASTER,MARRIED,1,2,OWN,AGENT,1,Reliable products at a fair price; I’m satisfied.,9,2
800393339200,M,2300 Lake Pl SAN ANTONIO,reupena.sue@example.com,TX,78253,REUPENA,SUE,18,45,HIGH_SCHOOL,SINGLE,3,4,OWN,AGENT,1,Service was slow and the experience was frustrating.,1,5
457354873164,M,1264 Chestnut Ave CORPUS CHRISTI,edmundo.davila@yahoo.com,TX,78414,EDMUNDO,DAVILA,2,57,BACHELOR,SINGLE,1,1,OTHER,AGENT,0,Claims process is confusing and took too long.,4,8
150005383127,M,7227 Pine Dr MIDLOTHIAN,constance.akrong@gmail.com,TX,76065,CONSTANCE,AKRONG,3,31,BACHELOR,MARRIED,3,4,MORTGAGE,ADJUSTER,1,"Overall okay, but there’s room to improve response times.",8,6
95989410854,M,954 Meadow Ave ATHENS,tabitha.tatum@hotmail.com,TX,757512126,TABITHA,TATUM,6,52,MASTER,WIDOWED,1,2,RENT,AGENT,1,Great value and fast claims support.,9,15
813239405222,M,8322 Pine Ter CIBOLO,richard.palos@hotmail.com,TX,78108,RICHARD,PALOS,12,55,HIGH_SCHOOL,WIDOWED,1,2,OWN,AGENT,0,Hard to reach anyone who could actually help.,2,1
553018601354,F,2454 Meadow Ave HALLANDALE BEACH,karla.ramos@hotmail.com,FL,330092912,KARLA,RAMOS,3,66,ASSOCIATE,DIVORCED,3,4,MORTGAGE,AGENT,1,"Professional team, smooth process from start to finish.",9,7
756708625643,F,1743 Spruce St TIMONIUM,nicole.rizzi@gmail.com,MD,210932134,NICOLE,RIZZI,12,41,MASTER,SINGLE,3,3,RENT,AGENT,0,I felt pressured into products that weren’t a good fit.,6,10
617133289534,M,4634 Elm Ave HUMBLE,charmaine.mccullough@example.com,TX,773384464,CHARMAINE,MCCULLOUGH,1,58,MASTER,DIVORCED,3,3,OTHER,AGENT,1,Hard to reach anyone who could actually help.,0,7
705067296113,F,6213 Spruce St SAN ANTONIO,luis.montemayor@gmail.com,TX,782303840,LUIS,MONTEMAYOR,15,55,HIGH_SCHOOL,DIVORCED,0,1,OTHER,AGENT,1,Service was slow and the experience was frustrating.,0,7
520622259278,F,6378 Spruce Rd LOVELAND,samuel.shook@hotmail.com,CO,80537,SAMUEL,SHOOK,13,67,MASTER,MARRIED,3,3,RENT,AGENT,0,Great value and fast claims support.,10,17
99194583774,M,3874 Chestnut Ave SAN DIEGO,daniel.meara@yahoo.com,CA,92124,DANIEL,MEARA,11,33,MASTER,DIVORCED,3,3,OTHER,AGENT,1,Claims process is confusing and took too long.,4,2
41208928215,M,7315 Oak Blvd HOUSTON,nichole.golston@mail.com,TX,770731210,NICHOLE,GOLSTON,1,55,ASSOCIATE,MARRIED,1,2,RENT,AGENT,1,Premiums keep rising while support is unresponsive.,1,7
653994225021,F,121 Birch Way NASHVILLE,audermisha.woodsfleming@mail.com,TN,37203,AUDERMISHA,WOODS-FLEMING,1,42,MASTER,MARRIED,1,1,RENT,AGENT,1,Easy to work with; I feel well covered.,9,5
972722837310,F,2410 Oak Pl LUFKIN,cara.clark@yahoo.com,TX,759011456,CARA,CLARK,14,28,DOCTORATE,MARRIED,3,3,OTHER,AGENT,1,Service was slow and the experience was frustrating.,0,7
295595753557,F,5657 Ash Dr HILLSBORO,michelle.hammer@outlook.com,KS,670638077,MICHELLE,HAMMER,20,53,MASTER,MARRIED,3,4,RENT,ADJUSTER,1,I felt pressured into products that weren’t a good fit.,6,10
822387023638,M,8738 Sunset Rd HOUSTON,amure.odulate@example.com,TX,77072,AMURE,ODULATE,16,38,HIGH_SCHOOL,WIDOWED,3,3,OTHER,AGENT,0,I felt pressured into products that weren’t a good fit.,6,10
443344352327,M,5427 Pine Dr SADDLE BROOK,dylan.purdy@gmail.com,NJ,07663,DYLAN,PURDY,7,25,ASSOCIATE,SINGLE,0,0,MORTGAGE,AGENT,1,Coverage is acceptable for the price point.,8,9
668184225196,M,6296 Maple Ln ANDERSON,david.walker@example.com,SC,296214742,DAVID,WALKER,20,47,HIGH_SCHOOL,SINGLE,2,3,MORTGAGE,AGENT,0,Easy to work with; I feel well covered.,10,9
254403491891,M,5991 Hill Way CUMMING,janet.barnette@gmail.com,GA,30041,JANET,BARNETTE,15,28,DOCTORATE,MARRIED,0,0,OTHER,ADJUSTER,1,"Experience was fine, nothing exceptional.",8,10
605447457464,M,6564 Meadow Ave KATY,gilbert.patino@hotmail.com,TX,77449,GILBERT,PATINO,8,66,HIGH_SCHOOL,SINGLE,1,1,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",7,13
98588469489,M,3589 Chestnut Ct RICHARDSON,ronald.patterson@mail.com,TX,750802784,RONALD,PATTERSON,0,54,BACHELOR,DIVORCED,3,4,OTHER,AGENT,0,Great value and fast claims support.,10,5
906925927383,F,4483 Cedar St LANCASTER,keith.sindberg@mail.com,WI,53813,KEITH,SINDBERG,2,40,MASTER,WIDOWED,2,2,OWN,AGENT,0,"Experience was fine, nothing exceptional.",8,10
995862119707,F,5807 Ash Dr BURNET,danny.jr@outlook.com,TX,786113414,DANNY,JR,6,51,DOCTORATE,SINGLE,0,1,OWN,AGENT,0,"Overall okay, but there’s room to improve response times.",8,5
561888447539,M,6639 Meadow Ct SALT LAKE CITY,delone.walker@gmail.com,UT,84103,DELONE,WALKER,18,55,ASSOCIATE,SINGLE,3,3,OWN,ADJUSTER,1,Premiums keep rising while support is unresponsive.,0,7
466837476792,M,6892 River Ter FAIR OAKS,tracy.leek@yahoo.com,CA,95628,TRACY,LEEK,13,41,BACHELOR,SINGLE,3,4,OWN,ADJUSTER,1,Excellent service and clear communication—highly recommend.,9,5
952614253753,F,1853 Sunset St ALBUQUERQUE,mario.barrios@outlook.com,NM,871206066,MARIO,BARRIOS,2,43,HIGH_SCHOOL,SINGLE,3,4,MORTGAGE,AGENT,0,Great value and fast claims support.,10,14
303685484612,M,5712 Pine Ter FORT LAUDERDALE,justin.imperatori@hotmail.com,FL,333161222,JUSTIN,IMPERATORI,10,46,BACHELOR,SINGLE,2,3,MORTGAGE,AGENT,1,Products are decent; service quality varies by rep.,7,15
491608458831,M,931 Birch Way NEW YORK,david.halberg@mail.com,NY,10128,DAVID,HALBERG,1,35,ASSOCIATE,SINGLE,3,3,OWN,AGENT,1,Service was slow and the experience was frustrating.,3,7
749352495599,F,3699 Meadow Ct MONROE TOWNSHIP,prasanna.bhatia@gmail.com,NJ,08831,PRASANNA,BHATIA,3,53,DOCTORATE,DIVORCED,2,2,MORTGAGE,AGENT,1,Communication is fair; some steps could be simpler.,7,14
437593555012,F,1112 Ash Ter SUMMERVILLE,dominick.gallant@example.com,SC,29483,DOMINICK,GALLANT,18,50,HIGH_SCHOOL,WIDOWED,2,3,OWN,AGENT,1,Communication is fair; some steps could be simpler.,7,11
475332157398,F,1498 Cedar Rd SOUTH SAN FRANCISCO,juan.cordero@yahoo.com,CA,94080,JUAN,CORDERO,19,42,DOCTORATE,MARRIED,3,4,RENT,AGENT,0,"Professional team, smooth process from start to finish.",10,10
413043208445,M,7545 Willow Blvd ROSEVILLE,john.schoeppach@gmail.com,CA,956614211,JOHN,SCHOEPPACH,5,56,DOCTORATE,WIDOWED,2,2,OTHER,AGENT,0,I felt pressured into products that weren’t a good fit.,0,7
813852659305,F,2405 Lake Blvd BUFFALO,haleigh.mason@outlook.com,NY,14216,HALEIGH,MASON,18,57,BACHELOR,SINGLE,2,3,MORTGAGE,AGENT,1,Hard to reach anyone who could actually help.,2,7
134676450816,F,916 Birch Ln LYNBROOK,william.anthony@yahoo.com,NY,115632631,WILLIAM,ANTHONY,10,51,MASTER,SINGLE,0,0,RENT,AGENT,0,Great value and fast claims support.,10,17
445096980769,F,869 Elm Ct GLENDALE,alison.loxton@outlook.com,AZ,85310,ALISON,LOXTON,16,45,HIGH_SCHOOL,MARRIED,1,1,OWN,AGENT,1,Excellent service and clear communication—highly recommend.,9,12
36646067842,F,2942 Ash Ter RICHARDSON,jaquishia.townsel@example.com,TX,750811915,JAQUISHIA,TOWNSEL,7,67,HIGH_SCHOOL,WIDOWED,2,2,MORTGAGE,AGENT,1,Hard to reach anyone who could actually help.,3,4
820728980921,M,9021 Hill Way FARWELL,hadley.bunch@gmail.com,TX,79325,HADLEY,BUNCH,3,34,BACHELOR,SINGLE,1,2,MORTGAGE,AGENT,0,"Experience was fine, nothing exceptional.",8,12
429536754416,M,516 Hill Ln WESLEY CHAPEL,vanessa.langston@hotmail.com,FL,335437852,VANESSA,LANGSTON,16,31,BACHELOR,SINGLE,0,0,MORTGAGE,AGENT,0,I felt pressured into products that weren’t a good fit.,0,7
995632928106,M,8206 Birch Ln FAIRFAX,marcus.stotts@yahoo.com,VA,220306652,MARCUS,STOTTS,18,27,MASTER,DIVORCED,3,3,OWN,AGENT,1,"Professional team, smooth process from start to finish.",10,13
683504247932,M,4032 Pine Ter LEXINGTON,roger.kuperman@hotmail.com,SC,290727438,ROGER,KUPERMAN,20,34,BACHELOR,WIDOWED,0,1,OWN,AGENT,0,Products are decent; service quality varies by rep.,7,8
309909810537,F,3637 River Dr FATE,chienyi.hutt@mail.com,TX,750870380,CHIENYI,HUTT,2,44,DOCTORATE,WIDOWED,1,1,OTHER,AGENT,0,"Professional team, smooth process from start to finish.",10,7
464030535202,F,3302 Ash Ter MESQUITE,ikponmwosa.guobadia@example.com,TX,75150,IKPONMWOSA,GUOBADIA,5,41,MASTER,MARRIED,0,0,OTHER,AGENT,0,Coverage is acceptable for the price point.,7,15
211887840772,M,3872 Ash Ter DALLAS,james.platt@example.com,TX,75204,JAMES,PLATT,10,66,ASSOCIATE,DIVORCED,1,1,RENT,ADJUSTER,1,Service was slow and the experience was frustrating.,6,5
800506750620,M,4720 Oak Pl KANSAS CITY,lisa.ruskanen@yahoo.com,MO,64110,LISA,RUSKANEN,19,66,ASSOCIATE,MARRIED,1,1,MORTGAGE,AGENT,0,"Professional team, smooth process from start to finish.",10,8
821819147207,F,5307 Pine Dr DALLAS,daniel.aryee@gmail.com,TX,752660042,DANIEL,ARYEE,14,52,BACHELOR,WIDOWED,1,1,OTHER,ADJUSTER,1,Service was slow and the experience was frustrating.,1,7
567950122862,F,1962 Pine Ter FRESH MEADOWS,qing.li@hotmail.com,NY,11365,QING,LI,1,25,BACHELOR,MARRIED,2,2,MORTGAGE,AGENT,0,Great value and fast claims support.,10,8
688333827703,F,3803 Sunset St MONROE,nick.scancarello@outlook.com,NY,10950,NICK,SCANCARELLO,10,26,MASTER,SINGLE,3,3,OTHER,AGENT,0,Service was slow and the experience was frustrating.,2,7
671496551940,M,9040 Oak Pl SCOTTSDALE,collin.clark@yahoo.com,AZ,852542155,COLLIN,CLARK,10,54,ASSOCIATE,WIDOWED,2,3,OWN,AGENT,1,Products are decent; service quality varies by rep.,8,13
347047939615,F,1715 Lake Blvd RICHMOND,paul.ekori@outlook.com,TX,77407,PAUL,EKORI,2,29,MASTER,SINGLE,0,0,OWN,AGENT,0,Excellent service and clear communication—highly recommend.,9,2
193597571033,F,2133 Spruce St SPRINGFIELD,gale.jr@gmail.com,IL,627949223,GALE,JR,1,28,HIGH_SCHOOL,MARRIED,0,0,OWN,ADJUSTER,0,Coverage is acceptable for the price point.,8,5
403804813852,M,4952 Ash Ter GRAND PRAIRIE,antonio.jenkins@example.com,TX,75052,ANTONIO,JENKINS,3,64,BACHELOR,SINGLE,1,1,OWN,AGENT,1,Excellent service and clear communication—highly recommend.,9,15
212468903555,F,8655 Willow Blvd BRIELLE,arthur.foreman@gmail.com,NJ,08730,ARTHUR,FOREMAN,13,26,MASTER,SINGLE,0,1,RENT,AGENT,0,Premiums keep rising while support is unresponsive.,1,7
19450228725,F,4825 Oak Blvd AMARILLO,jerry.graham@mail.com,TX,791096299,JERRY,GRAHAM,12,47,MASTER,DIVORCED,2,3,MORTGAGE,AGENT,1,Coverage is acceptable for the price point.,8,2
658846312085,M,7185 Willow Blvd SAN JOSE,claudio.enriquez@gmail.com,CA,951481335,CLAUDIO,ENRIQUEZ,2,61,ASSOCIATE,MARRIED,2,3,OWN,AGENT,1,Reliable products at a fair price; I’m satisfied.,10,10
719002840708,F,4808 Sunset Rd DALEVILLE,james.buchanan@example.com,VA,240833107,JAMES,BUCHANAN,10,45,HIGH_SCHOOL,DIVORCED,2,3,RENT,AGENT,1,Service was slow and the experience was frustrating.,2,7
774947150205,M,8305 Oak Blvd AMARILLO,angela.hieb@mail.com,TX,791195018,ANGELA,HIEB,13,37,DOCTORATE,SINGLE,2,2,RENT,ADJUSTER,0,Coverage is acceptable for the price point.,8,5
70952757377,F,6477 Pine Dr MIAMI,alexandria.ickes@gmail.com,FL,33131,ALEXANDRIA,ICKES,13,41,HIGH_SCHOOL,DIVORCED,1,1,MORTGAGE,AGENT,0,Easy to work with; I feel well covered.,10,6
547918406126,F,8226 Hill Ln PHILADELPHIA,elijah.robinson@hotmail.com,PA,19140,ELIJAH,ROBINSON,0,49,BACHELOR,MARRIED,2,2,OWN,AGENT,0,Service was slow and the experience was frustrating.,1,7
284552744388,F,5488 Cedar Rd KANSAS CITY,matthew.rowlette@yahoo.com,MO,641051923,MATTHEW,ROWLETTE,5,54,DOCTORATE,WIDOWED,0,0,OWN,AGENT,0,Hard to reach anyone who could actually help.,4,10
720461013360,M,6460 Oak Pl FLOYDADA,tanner.smith@yahoo.com,TX,79235,TANNER,SMITH,8,55,ASSOCIATE,SINGLE,2,2,MORTGAGE,AGENT,0,"Overall okay, but there’s room to improve response times.",8,9
978874680044,F,3144 Meadow Ave SAN ANTONIO,kiva.zinn@hotmail.com,TX,78253,KIVA,ZINN,8,29,HIGH_SCHOOL,MARRIED,2,2,RENT,AGENT,0,Products are decent; service quality varies by rep.,8,14
95021476068,F,7168 Cedar Rd SAN ANTONIO,sandra.garza@yahoo.com,TX,782514121,SANDRA,GARZA,6,34,HIGH_SCHOOL,WIDOWED,0,0,MORTGAGE,ADJUSTER,0,Products are decent; service quality varies by rep.,8,4
624393290502,F,2602 River Ter MINERAL WELLS,cortney.swain@yahoo.com,TX,760677666,CORTNEY,SWAIN,3,50,DOCTORATE,WIDOWED,0,1,MORTGAGE,AGENT,1,Communication is fair; some steps could be simpler.,8,8
311192012419,F,2519 Elm Ct KNOXVILLE,geysi.mendoza@outlook.com,TN,37931,GEYSI,MENDOZA,1,27,HIGH_SCHOOL,MARRIED,3,4,OTHER,AGENT,1,I felt pressured into products that weren’t a good fit.,1,7
880992714231,M,3331 Birch Way PACE,sara.halbrook@mail.com,FL,32571,SARA,HALBROOK,13,57,BACHELOR,MARRIED,0,0,RENT,AGENT,1,"Professional team, smooth process from start to finish.",10,7
583794033798,M,6898 Cedar Rd DALLAS,daniel.avendano@yahoo.com,TX,75287,DANIEL,AVENDANO,8,26,HIGH_SCHOOL,DIVORCED,1,2,OWN,AGENT,0,Claims process is confusing and took too long.,0,7
288127461551,M,3651 Hill Way TAMPA,miguel.pena@gmail.com,FL,336313476,MIGUEL,PENA,6,46,BACHELOR,MARRIED,3,3,MORTGAGE,ADJUSTER,0,"Overall okay, but there’s room to improve response times.",7,7
751670294547,F,5647 River Dr BOCA RATON,jason.chadwick@mail.com,FL,33434,JASON,CHADWICK,3,29,ASSOCIATE,MARRIED,1,2,MORTGAGE,AGENT,0,Excellent service and clear communication—highly recommend.,10,8
525579243685,F,6785 Lake Blvd LOVELAND,howard.hissrich@outlook.com,CO,805389372,HOWARD,HISSRICH,12,36,HIGH_SCHOOL,WIDOWED,2,3,OWN,AGENT,0,Service was slow and the experience was frustrating.,2,7
